state,district,election_year,cand_fname,cand_lname,vote_percent_primary,vote_percent_general,winner_primary,winner_general,ran_primary,ran_general,primary_contested,general_contested,primary_contested_reconciled,general_contested_reconciled,uncontested_prim_final,uncontested_gen_final,election_unique_identifier,candidate_unique_identifier,abb,district_unique_identifier,counties_total,city_election_outliers,year_state_district_unique_identifier,cand_gender,incum_chall,party,vote_count_general,vote_count_primary
Nebraska,Johnson,2018,Richard,Smith,NA,98.12,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,ne-johnson-2018-smith,ne-smith-richard,NE,ne-johnson,Johnson,NA,2018-ne-johnson,NA,I,REP,1512,NA
Nebraska,Lancaster,2018,Patrick,Condon,NA,95.71,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,ne-lancaster-2018-condon,ne-condon-patrick,NE,ne-lancaster,Lancaster,NA,2018-ne-lancaster,NA,O,REP,75516,NA
Nebraska,Madison,NA,Joseph,Smith,NA,97.5,W,W,SKIP,Y,NA,NA,unknown,uncontested,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I,REP,8608,NA
Nebraska,Morrill,2018,Travis,Rodak,NA,95.17,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,ne-morrill-2018-rodak,ne-rodak-travis,NE,ne-morrill,Morrill,NA,2018-ne-morrill,NA,I,REP,1578,NA
Nebraska,Pawnee,2018,Jennifer,Stehlik-Ladman,NA,97.15,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,ne-pawnee-2018-stehlik-ladman,ne-stehlik-ladman-jennifer,NE,ne-pawnee,Pawnee,NA,2018-ne-pawnee,NA,I,DEM,851,NA
Nebraska,Phelps,NA,Michael,Henry,NA,99.3,W,W,SKIP,Y,NA,NA,unknown,uncontested,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I,REP,3329,NA
Nebraska,Red Willow,2018,Paul,Wood,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,ne-red-willow-2018-wood,ne-wood-paul,NE,ne-red-willow,Red Willow,NA,2018-ne-red-willow,NA,I,REP,3160,NA
Nebraska,Sherman,2018,m,Peterson,35.67,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,ne-sherman-2018-peterson,ne-peterson-m,NE,ne-sherman,Sherman,NA,2018-ne-sherman,NA,C,REP,NA,117
Nebraska,Sherman,2018,Heather,Sikyta,64.33,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,ne-sherman-2018-sikyta,ne-sikyta-heather,NE,ne-sherman,Sherman,NA,2018-ne-sherman,NA,I,REP,1046,211
Nebraska,Stanton,2018,W.,Lammli,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,ne-stanton-2018-lammli,ne-lammli-w-bert,NE,ne-stanton,Stanton,NA,2018-ne-stanton,NA,I,REP,1876,NA
Nebraska,Thayer,2018,Daniel,Werner,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,ne-thayer-2018-werner,ne-werner-daniel,NE,ne-thayer,Thayer,NA,2018-ne-thayer,NA,I,REP,1811,NA
Nebraska,Valley,2018,Kayla,Haberstick,NA,98.96,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,ne-valley-2018-haberstick,ne-haberstick-kayla,NE,ne-valley,Valley,NA,2018-ne-valley,NA,I,REP,1426,NA
Nebraska,York,2018,Chris,Johnson,NA,99.25,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,ne-york-2018-johnson,ne-johnson-chris,NE,ne-york,York,NA,2018-ne-york,NA,I,REP,4237,NA
New Hampshire,Grafton,2018,Martha,Hornick,76.02,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,nh-grafton-2018-hornick,nh-hornick-martha,NH,nh-grafton,Grafton,NA,2018-nh-grafton,F,O,DEM,37769,5935
New York,Cayuga,2019,Jon,Budelmann,NA,70.04,W,W,SKIP,Y,uncontested,contested,uncontested,contested,1,0,ny-cayuga-2019-budelmann,ny-budelmann-jon,NY,ny-cayuga,Cayuga,NA,2019-ny-cayuga,M,I,REP,11232,NA
New York,Cayuga,2019,Thomas,Turturo,NA,35.31,W,L,SKIP,Y,uncontested,contested,uncontested,contested,1,0,ny-cayuga-2019-turturo,ny-turturo-thomas,NY,ny-cayuga,Cayuga,NA,2019-ny-cayuga,M,C,DEM,5663,NA
New York,Chemung,2019,Weeden,Wetmore,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,ny-chemung-2019-wetmore,ny-wetmore-weeden,NY,ny-chemung,Chemung,NA,2019-ny-chemung,M,I,REP,11477,NA
New York,Queens,2019,Joseph,Murray,NA,24.32,W,L,SKIP,Y,uncontested,contested,uncontested,contested,1,0,ny-queens-2019-murray,ny-murray-joseph,NY,ny-queens,Queens,NA,2019-ny-queens,M,O,REP,47112,NA
New York,Queens,2019,Jose,Nieves,1.34,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,ny-queens-2019-nieves,ny-nieves-jose,NY,ny-queens,Queens,NA,2019-ny-queens,M,O,DEM,NA,1210
New York,Rensselaer,2018,Mary Pat,Donnelly,58.78,55.32,W,W,Y,Y,contested,contested,contested,contested,0,0,ny-rensselaer-2018-donnelly,ny-donnelly-mary-pat,NY,ny-rensselaer,Rensselaer,NA,2018-ny-rensselaer,F,C,DEM,33654,860
New York,Ulster,2019,David,Clegg,NA,50.07,W,W,SKIP,Y,uncontested,contested,uncontested,contested,1,0,ny-ulster-2019-clegg,ny-clegg-david,NY,ny-ulster,Ulster,NA,2019-ny-ulster,M,O,DEM,26333,NA
New York,Ulster,2019,Michael,Kavanaugh,NA,49.92,W,L,SKIP,Y,uncontested,contested,uncontested,contested,1,0,ny-ulster-2019-kavanaugh,ny-kavanaugh-michael,NY,ny-ulster,Ulster,NA,2019-ny-ulster,M,O,REP,26255,NA
North Carolina,11,2018,Michael,Waters,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-11-2018-waters,nc-waters-michael,NC,nc-11,"Franklin, Granville, Person, Vance, Warren",NA,2018-nc-11,M,I,DEM,60484,NA
North Carolina,13,2018,Susan,Doyle,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-13-2018-doyle,nc-doyle-susan,NC,nc-13,Johnston,NA,2018-nc-13,F,I,REP,49188,NA
North Carolina,14,2018,William,West,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-14-2018-west,nc-west-william,NC,nc-14,Cumberland,NA,2018-nc-14,M,I,DEM,72968,NA
North Carolina,15,2018,Jon,David,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-15-2018-david,nc-david-jon,NC,nc-15,"Bladen, Brunswick, Columbus",NA,2018-nc-15,M,I,REP,67191,NA
North Carolina,16,2018,Santana,Deberry,48.79,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,nc-16-2018-deberry,nc-deberry-santana,NC,nc-16,Durham,NA,2018-nc-16,F,C,DEM,108583,15281
North Carolina,16,2018,Roger,Echols,40.54,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,nc-16-2018-echols,nc-echols-roger,NC,nc-16,Durham,NA,2018-nc-16,M,I,DEM,NA,12696
North Carolina,16,2018,Daniel,Meier,10.67,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,nc-16-2018-meier,nc-meier-daniel,NC,nc-16,Durham,NA,2018-nc-16,M,C,DEM,NA,3342
North Carolina,17,2018,Sean,Boone,55.42,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,nc-17-2018-boone,nc-boone-h-sean,NC,nc-17,Alamance,NA,2018-nc-17,M,C,REP,38746,4414
North Carolina,17,2018,Patrick,Nadolski,44.58,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,nc-17-2018-nadolski,nc-nadolski-patrick,NC,nc-17,Alamance,NA,2018-nc-17,M,I,REP,NA,3551
North Carolina,18,2018,James,Woodall,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-18-2018-woodall,nc-woodall-james,NC,nc-18,"Chatham, Orange",NA,2018-nc-18,M,I,DEM,80481,NA
North Carolina,20,2018,Allan,Adams,NA,37.02,W,L,SKIP,Y,uncontested,contested,uncontested,contested,1,0,nc-20-2018-adams,nc-adams-allan,NC,nc-20,Robeson,NA,2018-nc-20,M,O,REP,11588,NA
North Carolina,20,2018,Joe,Osman,41.65,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,nc-20-2018-osman,nc-osman-joe,NC,nc-20,Robeson,NA,2018-nc-20,M,O,DEM,NA,8404
North Carolina,20,2018,Matt,Scott,58.35,62.98,W,W,Y,Y,contested,contested,contested,contested,0,0,nc-20-2018-scott,nc-scott-matt,NC,nc-20,Robeson,NA,2018-nc-20,M,O,DEM,19710,11773
North Carolina,21,2018,Reece,Saunders,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-21-2018-saunders,nc-saunders-reece,NC,nc-21,"Anson, Richmond",NA,2018-nc-21,M,I,DEM,17068,NA
North Carolina,22,2018,Ron,Bradsher,31.84,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,nc-22-2018-bradsher,nc-bradsher-ron,NC,nc-22,"Caswell, Rockingham",NA,2018-nc-22,M,O,REP,NA,2145
North Carolina,22,2018,Jason,Ramey,68.16,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,nc-22-2018-ramey,nc-ramey-jason,NC,nc-22,"Caswell, Rockingham",NA,2018-nc-22,M,O,REP,29803,4592
North Carolina,23,2018,Ricky,Bowman,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-23-2018-bowman,nc-bowman-ricky,NC,nc-23,"Stokes, Surry",NA,2018-nc-23,M,I,REP,34457,NA
North Carolina,24,2018,Avery,Crump,53.56,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,nc-24-2018-crump,nc-crump-avery,NC,nc-24,Guilford,NA,2018-nc-24,F,O,DEM,140749,14694
North Carolina,24,2018,Stephanie,Reese,46.44,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,nc-24-2018-reese,nc-reese-stephanie,NC,nc-24,Guilford,NA,2018-nc-24,F,O,DEM,NA,12743
North Carolina,25,2018,Roxann,Vaneekhoven,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-25-2018-vaneekhoven,nc-vaneekhoven-roxann,NC,nc-25,Cabarrus,NA,2018-nc-25,F,I,REP,51770,NA
North Carolina,27,2018,Brandy,Cook,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-27-2018-cook,nc-cook-brandy,NC,nc-27,Rowan,NA,2018-nc-27,F,I,REP,36933,NA
North Carolina,29,2018,T.,Clodfelter,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-29-2018-clodfelter,nc-clodfelter-t,NC,nc-29,Stanly,NA,2018-nc-29,M,I,REP,18238,NA
North Carolina,3,2018,Lee,Allen,41.91,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,nc-03-2018-allen,nc-allen-lee,NC,nc-03,Pitt,NA,2018-nc-03,M,O,REP,NA,3058
North Carolina,3,2018,Derek,Brown,48.87,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,nc-03-2018-brown,nc-brown-derek,NC,nc-03,Pitt,NA,2018-nc-03,M,O,DEM,NA,5750
North Carolina,3,2018,Faris,Dixon,51.13,52.34,W,W,Y,Y,contested,contested,contested,contested,0,0,nc-03-2018-dixon,nc-dixon-faris,NC,nc-03,Pitt,NA,2018-nc-03,M,O,DEM,31045,6016
North Carolina,3,2018,Glenn,Perry,58.09,47.66,W,L,Y,Y,contested,contested,contested,contested,0,0,nc-03-2018-perry,nc-perry-glenn,NC,nc-03,Pitt,NA,2018-nc-03,M,O,REP,28273,4238
North Carolina,30,2018,Patrick,Robison,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-30-2018-robison,nc-robison-patrick,NC,nc-30,Union,NA,2018-nc-30,M,I,REP,63188,NA
North Carolina,31,2018,James,O'Neill,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-31-2018-o-neill,nc-o-neill-james,NC,nc-31,Forsyth,NA,2018-nc-31,M,I,REP,80810,NA
North Carolina,33,2018,Garry,Frank,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-33-2018-frank,nc-frank-garry,NC,nc-33,"Davidson, Davie",NA,2018-nc-33,M,I,REP,61410,NA
North Carolina,34,2018,Tom,Horner,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-34-2018-horner,nc-horner-tom,NC,nc-34,"Alleghany, Ashe, Wilkes, Yadkin",NA,2018-nc-34,M,I,REP,43118,NA
North Carolina,35,2018,Seth,Banks,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-35-2018-banks,nc-banks-seth,NC,nc-35,"Avery, Madison, Mitchell, Watauga, Yancey",NA,2018-nc-35,M,I,REP,41299,NA
North Carolina,36,2018,David,Learner,42.52,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,nc-36-2018-learner,nc-learner-david,NC,nc-36,"Burke, Caldwell, Catawba",NA,2018-nc-36,M,I,REP,NA,10671
North Carolina,36,2018,D.,Reilly,57.48,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,nc-36-2018-reilly,nc-reilly-d,NC,nc-36,"Burke, Caldwell, Catawba",NA,2018-nc-36,M,C,REP,85170,14425
North Carolina,38,2018,Locke,Bell,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-38-2018-bell,nc-bell-locke,NC,nc-38,Gaston,NA,2018-nc-38,M,I,REP,52155,NA
North Carolina,39,2018,Michael,Miller,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-39-2018-miller,nc-miller-michael,NC,nc-39,"Cleveland, Lincoln",NA,2018-nc-39,M,I,REP,49820,NA
North Carolina,4,2018,Scott,Thomas,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-04-2018-thomas,nc-thomas-scott,NC,nc-04,"Carteret, Craven, Pamlico",NA,2018-nc-04,M,I,DEM,46794,NA
North Carolina,40,2018,Ben,Scales,46.75,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,nc-40-2018-scales,nc-scales-ben,NC,nc-40,Buncombe,NA,2018-nc-40,M,C,DEM,NA,11418
North Carolina,40,2018,Todd,Williams,53.25,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,nc-40-2018-williams,nc-williams-todd,NC,nc-40,Buncombe,NA,2018-nc-40,M,I,DEM,86157,13008
North Carolina,41,2018,Ted,Bell,60.12,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,nc-41-2018-bell,nc-bell-ted,NC,nc-41,"McDowell, Rutherford",NA,2018-nc-41,M,I,REP,29992,4939
North Carolina,41,2018,Garland,Byers,39.88,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,nc-41-2018-byers,nc-byers-garland,NC,nc-41,"McDowell, Rutherford",NA,2018-nc-41,M,C,REP,NA,3276
North Carolina,42,2018,Mary Ann,Hollocker,32.71,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,nc-42-2018-hollocker,nc-hollocker-mary-ann,NC,nc-42,"Henderson, Polk, Transylvania",NA,2018-nc-42,F,C,REP,NA,5303
North Carolina,42,2018,Gregory,Newman,67.29,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,nc-42-2018-newman,nc-newman-gregory,NC,nc-42,"Henderson, Polk, Transylvania",NA,2018-nc-42,M,I,REP,53977,10909
North Carolina,43,2018,Ashley,Welch,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-43-2018-welch,nc-welch-ashley,NC,nc-43,"Cherokee, Clay, Graham, Haywood, Jackson, Macon, Swain",NA,2018-nc-43,F,I,REP,58754,NA
North Carolina,5,2018,Ernie,Lee,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-05-2018-lee,nc-lee-ernie,NC,nc-05,"Duplin, Jones, Onslow, Sampson",NA,2018-nc-05,M,I,DEM,48380,NA
North Carolina,6,2018,Benjamin,David,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-06-2018-david,nc-david-benjamin,NC,nc-06,"New Hanover, Pender",NA,2018-nc-06,M,I,DEM,83104,NA
North Carolina,7,2018,Valerie,Asbell,57.12,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,nc-07-2018-asbell,nc-asbell-valerie,NC,nc-07,"Bertie, Halifax, Hertford, Northampton",NA,2018-nc-07,F,I,DEM,33590,11963
North Carolina,7,2018,Norlan,Graves,42.88,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,nc-07-2018-graves,nc-graves-norlan,NC,nc-07,"Bertie, Halifax, Hertford, Northampton",NA,2018-nc-07,M,C,DEM,NA,8979
North Carolina,8,2018,Robert,Evans,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-08-2018-evans,nc-evans-robert,NC,nc-08,"Edgecombe, Nash, Wilson",NA,2018-nc-08,M,I,DEM,59446,NA
North Carolina,9,2018,Matthew,Delbridge,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,nc-09-2018-delbridge,nc-delbridge-matthew,NC,nc-09,"Greene, Lenoir, Wayne",NA,2018-nc-09,M,I,REP,42313,NA
North Dakota,Dunn,2018,Stephenie,Davis,43.42,63.28,W,W,Y,Y,contested,contested,contested,contested,0,0,nd-dunn-2018-davis,nd-davis-stephenie,ND,nd-dunn,Dunn,NA,2018-nd-dunn,F,C,NP,1127,508
North Dakota,Grant,2018,Jennifer,Hauge,41.94,38.8,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,nd-grant-2018-hauge,nd-hauge-jennifer,ND,nd-grant,Grant,NA,2018-nd-grant,F,O,NP,26,26
North Dakota,Oliver,2018,John,Mahoney,48.39,41.66,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,nd-oliver-2018-mahoney,nd-mahoney-john,ND,nd-oliver,Oliver,NA,2018-nd-oliver,M,I,NP,45,15
Oklahoma,10,2018,Mike,Fisher,64.6,NA,W,W,Y,SKIP,contested,contested,contested,contested,0,0,ok-10-2018-fisher,ok-fisher-mike,OK,ok-10,"Osage, Pawnee",NA,2018-ok-10,M,C,REP,NA,4925
Oregon,Klamath,2018,Eve,Costello,97.7,NA,W,W,Y,SKIP,uncontested,uncontested,uncontested,uncontested,1,1,or-klamath-2018-costello,or-costello-eve,OR,or-klamath,Klamath,NA,2018-or-klamath,M,I,NP,NA,9181
Pennsylvania,Adams,2019,Brian,Sinnett,99.76,99.1,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,pa-adams-2019-sinnett,pa-sinnett-brian,PA,pa-adams,Adams,NA,2019-pa-adams,M,I,REP,13740,6065
Pennsylvania,Cambria,2019,Gregory,Neugebauer,68.9,53.8,W,W,Y,Y,contested,contested,contested,contested,0,0,pa-cambria-2019-neugebauer,pa-neugebauer-gregory,PA,pa-cambria,Cambria,NA,2019-pa-cambria,M,C,REP,17961,6177
Pennsylvania,Carbon,2019,Michael,Greek,99.22,NA,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,pa-carbon-2019-greek,pa-greek-michael,PA,pa-carbon,Carbon,NA,2019-pa-carbon,M,C,REP,8809,4316
Pennsylvania,Chester,2019,Thomas,Hogan,98.58,NA,W,NA,Y,N,uncontested,other,uncontested,did_not_run,1,0,pa-chester-2019-hogan,pa-hogan-thomas,PA,pa-chester,Chester,NA,2019-pa-chester,M,I,REP,NA,23063
Pennsylvania,Chester,2019,Deborah,Ryan,99.35,54.76,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,pa-chester-2019-ryan,pa-ryan-deborah,PA,pa-chester,Chester,NA,2019-pa-chester,F,C,DEM,76435,27249
Pennsylvania,Clinton,2019,David,Strouse,99.58,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,pa-clinton-2019-strouse,pa-strouse-david,PA,pa-clinton,Clinton,NA,2019-pa-clinton,M,I,DEM,5860,2392
Pennsylvania,Delaware,2019,Katayoun,Copeland,99.92,48.41,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,pa-delaware-2019-copeland,pa-copeland-katayoun,PA,pa-delaware,Delaware,NA,2019-pa-delaware,F,I,REP,81214,32575
Pennsylvania,Fayette,2019,Richard,Bower,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,pa-fayette-2019-bower,pa-bower-richard,PA,pa-fayette,Fayette,NA,2019-pa-fayette,M,I,DEM,15721,8974
Pennsylvania,Indiana,2019,Robert,Manzi,100,51.01,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,pa-indiana-2019-manzi,pa-manzi-robert,PA,pa-indiana,Indiana,NA,2019-pa-indiana,M,C,REP,9841,6776
Pennsylvania,Lehigh,2019,James,Moreno,100,NA,W,NA,Y,N,uncontested,other,uncontested,did_not_run,1,0,pa-lehigh-2019-moreno,pa-moreno-james,PA,pa-lehigh,Lehigh,NA,2019-pa-lehigh,M,C,DEM,NA,13433
Pennsylvania,McKean,2019,Phillip,Clabaugh,43.64,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,pa-mckean-2019-clabaugh,pa-clabaugh-phillip,PA,pa-mckean,McKean,NA,2019-pa-mckean,M,C,REP,NA,2090
Pennsylvania,Mercer,2019,Peter,Acker,73.97,99.44,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,pa-mercer-2019-acker,pa-acker-peter,PA,pa-mercer,Mercer,NA,2019-pa-mercer,M,O,REP,21444,6272
Pennsylvania,Northampton,2019,Thomas,Carroll,99.18,44.47,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,pa-northampton-2019-carroll,pa-carroll-thomas,PA,pa-northampton,Northampton,NA,2019-pa-northampton,M,O,REP,24287,7495
Pennsylvania,Northampton,2019,Terence,Houck,69.76,55.5,W,W,Y,Y,contested,contested,contested,contested,0,0,pa-northampton-2019-houck,pa-houck-terence,PA,pa-northampton,Northampton,NA,2019-pa-northampton,M,O,DEM,30312,9360
Pennsylvania,Perry,2019,Andrew,Bender,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,pa-perry-2019-bender,pa-bender-andrew,PA,pa-perry,Perry,NA,2019-pa-perry,M,I,REP,8927,38
Pennsylvania,Snyder,2019,Michael,Piecuch,99.24,99.37,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,pa-snyder-2019-piecuch,pa-piecuch-michael,PA,pa-snyder,Snyder,NA,2019-pa-snyder,M,I,REP,6103,5089
Pennsylvania,Susquehanna,2019,William,Urbanski,31.67,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,pa-susquehanna-2019-urbanski,pa-urbanski-william,PA,pa-susquehanna,Susquehanna,NA,2019-pa-susquehanna,M,C,REP,NA,1722
Pennsylvania,Wayne,2019,Alfred,Howell,61,54,W,W,Y,Y,contested,contested,contested,contested,0,0,pa-wayne-2019-howell,pa-howell-alfred,PA,pa-wayne,Wayne,NA,2019-pa-wayne,M,C,REP,6612,4091
Texas,506,2018,Andria,Bender,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,tx-506-2018-bender,tx-bender-andria,TX,tx-506,Grimes,NA,2018-tx-506,F,I,REP,6916,2325
Texas,Comal,2018,Joseph,Soane,22.2,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,tx-comal-2018-soane,tx-soane-joseph,TX,tx-comal,Comal,NA,2018-tx-comal,M,C,REP,NA,3766
Texas,Comal,2018,Jennifer,Tharp,54.19,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,tx-comal-2018-tharp,tx-tharp-jennifer,TX,tx-comal,Comal,NA,2018-tx-comal,F,I,REP,48148,9194
Texas,Comal,2018,Deborah,Wigington,17.29,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,tx-comal-2018-wigington,tx-wigington-deborah,TX,tx-comal,Comal,NA,2018-tx-comal,F,C,REP,NA,2933
Texas,Comal,2018,Steven,de Lemos,6.33,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,tx-comal-2018-soane,tx-soane-joseph,TX,tx-comal,Comal,NA,2018-tx-comal,M,C,REP,NA,1074
Texas,Denton,2018,Bent,Bowen,35.13,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,tx-denton-2018-bowen,tx-bowen-bent,TX,tx-denton,Denton,NA,2018-tx-denton,M,C,REP,NA,14500
Texas,Grayson,2018,Brett,Smith,NA,75.39,W,W,SKIP,Y,uncontested,contested,uncontested,contested,1,0,tx-grayson-2018-smith,tx-smith-brett,TX,tx-grayson,Grayson,NA,2018-tx-grayson,M,O,REP,31984,NA
Texas,Hidalgo,2018,Ricardo,Rodríguez,78.5,100,W,W,Y,Y,contested,other,contested,uncontested,0,1,tx-hidalgo-2018-guerra,tx-guerra-rene,TX,tx-hidalgo,Hidalgo,NA,2018-tx-hidalgo,M,I,DEM,119415,35495
Texas,Kendall,2018,Nicole,Bishop,53.88,100,W,W,Y,Y,NA,NA,contested,uncontested,0,1,NA,NA,NA,NA,NA,NA,NA,F,I,REP,16461,3597
Texas,Kendall,2018,Dave,Parent,37.21,NA,L,NA,Y,N,NA,NA,contested,did_not_run,0,0,NA,NA,NA,NA,NA,NA,NA,M,C,REP,NA,2484
Texas,Kendall,2018,Nick,Socias,8.91,NA,L,NA,Y,N,NA,NA,contested,did_not_run,0,0,NA,NA,NA,NA,NA,NA,NA,M,C,REP,NA,595
Texas,Walker,2018,Stephanie,Stroud,29.01,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,tx-walker-2018-stroud,tx-stroud-stephanie,TX,tx-walker,Walker,NA,2018-tx-walker,F,O,REP,NA,1909
Utah,Kane,2018,Van,Mackelprang,31.2,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,ut-kane-2018-mackelprang,ut-mackelprang-van,UT,ut-kane,Kane,NA,2018-ut-kane,NA,C,REP,NA,546
Utah,Kane,2018,Robert,Van Dyke,68.8,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,ut-kane-2018-van-dyke,ut-van-dyke-robert,UT,ut-kane,Kane,NA,2018-ut-kane,M,I,REP,2475,1204
Utah,Summit,2018,Margaret,Olson,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,ut-summit-2018-olson,ut-olson-margaret,UT,ut-summit,Summit,NA,2018-ut-summit,F,I,DEM,14345,NA
Utah,Uintah,2018,Gregory,Lamb,74.48,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,ut-uintah-2018-lamb,ut-lamb-gregory,UT,ut-uintah,Uintah,NA,2018-ut-uintah,M,C,REP,9320,4789
Utah,Wasatch,2018,Tyler,Berg,27.94,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,ut-wasatch-2018-berg,ut-berg-tyler,UT,ut-wasatch,Wasatch,NA,2018-ut-wasatch,M,C,REP,NA,1113
Utah,Wasatch,2018,Tyler,Dow,22.57,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,ut-wasatch-2018-dow,ut-dow-tyler,UT,ut-wasatch,Wasatch,NA,2018-ut-wasatch,M,C,REP,NA,899
